id,taxonID,scientificName,kingdom,phylum,class,order,family,genus,scientificNameAuthorship,taxonomicStatus,vernacularName,language
2,2,Miconia calvescens D.C.,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,D.C.,accepted,miconia,en
2,2,Miconia calvescens D.C.,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,D.C.,accepted,velvet tree,en
2,2,Miconia calvescens D.C.,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,D.C.,accepted,purple plague,en
2,2,Miconia calvescens D.C.,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,D.C.,accepted,bush currant,en
2,2,Miconia calvescens D.C.,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,D.C.,accepted,cancer vert,fr
2,2,Miconia calvescens D.C.,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,D.C.,accepted,cancer vert,en
15,15,Abelmoschus moschatus Medik.,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Malvaceae,Abelmoschus,Medik.,accepted,wakeke,fj
15,15,Abelmoschus moschatus Medik.,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Malvaceae,Abelmoschus,Medik.,accepted,vakeke,fj
15,15,Abelmoschus moschatus Medik.,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Malvaceae,Abelmoschus,Medik.,accepted,aukiki,fj
15,15,Abelmoschus moschatus Medik.,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Malvaceae,Abelmoschus,Medik.,accepted,wakewake,fj
15,15,Abelmoschus moschatus Medik.,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Malvaceae,Abelmoschus,Medik.,accepted,fau ingo,en
15,15,Abelmoschus moschatus Medik.,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Malvaceae,Abelmoschus,Medik.,accepted,kamang,ch
15,15,Abelmoschus moschatus Medik.,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Malvaceae,Abelmoschus,Medik.,accepted,wakiwaki,fj
15,15,Abelmoschus moschatus Medik.,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Malvaceae,Abelmoschus,Medik.,accepted,okeoke,fj
15,15,Abelmoschus moschatus Medik.,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Malvaceae,Abelmoschus,Medik.,accepted,o'e'e,fj
15,15,Abelmoschus moschatus Medik.,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Malvaceae,Abelmoschus,Medik.,accepted,karereon,en
15,15,Abelmoschus moschatus Medik.,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Malvaceae,Abelmoschus,Medik.,accepted,metei,en
15,15,Abelmoschus moschatus Medik.,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Malvaceae,Abelmoschus,Medik.,accepted,fautia,en
15,15,Abelmoschus moschatus Medik.,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Malvaceae,Abelmoschus,Medik.,accepted,musk,en
15,15,Abelmoschus moschatus Medik.,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Malvaceae,Abelmoschus,Medik.,accepted,musk mallow,en
15,15,Abelmoschus moschatus Medik.,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Malvaceae,Abelmoschus,Medik.,accepted,okra,en
15,15,Abelmoschus moschatus Medik.,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Malvaceae,Abelmoschus,Medik.,accepted,bisameibisch,de
15,15,Abelmoschus moschatus Medik.,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Malvaceae,Abelmoschus,Medik.,accepted,`aute toga,sm
15,15,Abelmoschus moschatus Medik.,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Malvaceae,Abelmoschus,Medik.,accepted,algalia,en
15,15,Abelmoschus moschatus Medik.,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Malvaceae,Abelmoschus,Medik.,accepted,almizcle vegetal,en
15,15,Abelmoschus moschatus Medik.,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Malvaceae,Abelmoschus,Medik.,accepted,fau tagaloa,sm
15,15,Abelmoschus moschatus Medik.,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Malvaceae,Abelmoschus,Medik.,accepted,almizcle vegetal,fr
15,15,Abelmoschus moschatus Medik.,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Malvaceae,Abelmoschus,Medik.,accepted,ambretta semi,en
15,15,Abelmoschus moschatus Medik.,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Malvaceae,Abelmoschus,Medik.,accepted,gombo musqu,en
15,15,Abelmoschus moschatus Medik.,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Malvaceae,Abelmoschus,Medik.,accepted,fou ingo,Niuean
15,15,Abelmoschus moschatus Medik.,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Malvaceae,Abelmoschus,Medik.,accepted,gongul,Palauan
15,15,Abelmoschus moschatus Medik.,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Malvaceae,Abelmoschus,Medik.,accepted,kamwayang,Yapese
16,16,Imperata cylindrica (L.) Raeusch.,Plantae,Magnoliophyta,Liliopsida,Cyperales,Poaceae,Imperata,(L.) Raeusch.,accepted,blady grass,en
16,16,Imperata cylindrica (L.) Raeusch.,Plantae,Magnoliophyta,Liliopsida,Cyperales,Poaceae,Imperata,(L.) Raeusch.,accepted,cogon grass,en
16,16,Imperata cylindrica (L.) Raeusch.,Plantae,Magnoliophyta,Liliopsida,Cyperales,Poaceae,Imperata,(L.) Raeusch.,accepted,satintail,en
16,16,Imperata cylindrica (L.) Raeusch.,Plantae,Magnoliophyta,Liliopsida,Cyperales,Poaceae,Imperata,(L.) Raeusch.,accepted,paille de dys,fr
16,16,Imperata cylindrica (L.) Raeusch.,Plantae,Magnoliophyta,Liliopsida,Cyperales,Poaceae,Imperata,(L.) Raeusch.,accepted,paillotte,fr
16,16,Imperata cylindrica (L.) Raeusch.,Plantae,Magnoliophyta,Liliopsida,Cyperales,Poaceae,Imperata,(L.) Raeusch.,accepted,imp rata cylindrique,fr
16,16,Imperata cylindrica (L.) Raeusch.,Plantae,Magnoliophyta,Liliopsida,Cyperales,Poaceae,Imperata,(L.) Raeusch.,accepted,gi,fj
16,16,Imperata cylindrica (L.) Raeusch.,Plantae,Magnoliophyta,Liliopsida,Cyperales,Poaceae,Imperata,(L.) Raeusch.,accepted,ngi,fj
16,16,Imperata cylindrica (L.) Raeusch.,Plantae,Magnoliophyta,Liliopsida,Cyperales,Poaceae,Imperata,(L.) Raeusch.,accepted,alang-alang,en
16,16,Imperata cylindrica (L.) Raeusch.,Plantae,Magnoliophyta,Liliopsida,Cyperales,Poaceae,Imperata,(L.) Raeusch.,accepted,lalang,en
16,16,Imperata cylindrica (L.) Raeusch.,Plantae,Magnoliophyta,Liliopsida,Cyperales,Poaceae,Imperata,(L.) Raeusch.,accepted,carrizo,en
16,16,Imperata cylindrica (L.) Raeusch.,Plantae,Magnoliophyta,Liliopsida,Cyperales,Poaceae,Imperata,(L.) Raeusch.,accepted,kunai,en
16,16,Imperata cylindrica (L.) Raeusch.,Plantae,Magnoliophyta,Liliopsida,Cyperales,Poaceae,Imperata,(L.) Raeusch.,accepted,japgrass,en
16,16,Imperata cylindrica (L.) Raeusch.,Plantae,Magnoliophyta,Liliopsida,Cyperales,Poaceae,Imperata,(L.) Raeusch.,accepted,speargrass,en
16,16,Imperata cylindrica (L.) Raeusch.,Plantae,Magnoliophyta,Liliopsida,Cyperales,Poaceae,Imperata,(L.) Raeusch.,accepted,Blutgras,de
18,18,"Oryctolagus cuniculus (Linnaeus, 1758)",Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Oryctolagus,"(Linnaeus, 1758)",accepted,lapin,fr
18,18,"Oryctolagus cuniculus (Linnaeus, 1758)",Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Oryctolagus,"(Linnaeus, 1758)",accepted,kaninchen,de
18,18,"Oryctolagus cuniculus (Linnaeus, 1758)",Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Oryctolagus,"(Linnaeus, 1758)",accepted,rabbit,en
18,18,"Oryctolagus cuniculus (Linnaeus, 1758)",Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Oryctolagus,"(Linnaeus, 1758)",accepted,Europ isches Wildkaninchen,de
19,19,"Rattus rattus (Linnaeus, 1758)",Animalia,Chordata,Mammalia,Rodentia,Muridae,Rattus,"(Linnaeus, 1758)",accepted,ship rat,en
19,19,"Rattus rattus (Linnaeus, 1758)",Animalia,Chordata,Mammalia,Rodentia,Muridae,Rattus,"(Linnaeus, 1758)",accepted,roof rat,en
19,19,"Rattus rattus (Linnaeus, 1758)",Animalia,Chordata,Mammalia,Rodentia,Muridae,Rattus,"(Linnaeus, 1758)",accepted,black rat,en
19,19,"Rattus rattus (Linnaeus, 1758)",Animalia,Chordata,Mammalia,Rodentia,Muridae,Rattus,"(Linnaeus, 1758)",accepted,European house rat,en
19,19,"Rattus rattus (Linnaeus, 1758)",Animalia,Chordata,Mammalia,Rodentia,Muridae,Rattus,"(Linnaeus, 1758)",accepted,bush rat,en
19,19,"Rattus rattus (Linnaeus, 1758)",Animalia,Chordata,Mammalia,Rodentia,Muridae,Rattus,"(Linnaeus, 1758)",accepted,blue rat,en
19,19,"Rattus rattus (Linnaeus, 1758)",Animalia,Chordata,Mammalia,Rodentia,Muridae,Rattus,"(Linnaeus, 1758)",accepted,Hausratte,de
22,22,Schinus terebinthifolius Raddi,Plantae,Magnoliophyta,Magnoliopsida,Sapindales,Anacardiaceae,Schinus,Raddi,accepted,Christmas berry,en
22,22,Schinus terebinthifolius Raddi,Plantae,Magnoliophyta,Magnoliopsida,Sapindales,Anacardiaceae,Schinus,Raddi,accepted,Brazilian pepper tree,en
22,22,Schinus terebinthifolius Raddi,Plantae,Magnoliophyta,Magnoliopsida,Sapindales,Anacardiaceae,Schinus,Raddi,accepted,Brazilian holly,en
22,22,Schinus terebinthifolius Raddi,Plantae,Magnoliophyta,Magnoliopsida,Sapindales,Anacardiaceae,Schinus,Raddi,accepted,Florida holly,en
22,22,Schinus terebinthifolius Raddi,Plantae,Magnoliophyta,Magnoliopsida,Sapindales,Anacardiaceae,Schinus,Raddi,accepted,faux poivrier,fr
22,22,Schinus terebinthifolius Raddi,Plantae,Magnoliophyta,Magnoliopsida,Sapindales,Anacardiaceae,Schinus,Raddi,accepted,poivre rose,fr
22,22,Schinus terebinthifolius Raddi,Plantae,Magnoliophyta,Magnoliopsida,Sapindales,Anacardiaceae,Schinus,Raddi,accepted,warui,fj
22,22,Schinus terebinthifolius Raddi,Plantae,Magnoliophyta,Magnoliopsida,Sapindales,Anacardiaceae,Schinus,Raddi,accepted,Rosapfeffer,de
22,22,Schinus terebinthifolius Raddi,Plantae,Magnoliophyta,Magnoliopsida,Sapindales,Anacardiaceae,Schinus,Raddi,accepted,Brazilian pepper,en
22,22,Schinus terebinthifolius Raddi,Plantae,Magnoliophyta,Magnoliopsida,Sapindales,Anacardiaceae,Schinus,Raddi,accepted,pimienta de Brasil,en
22,22,Schinus terebinthifolius Raddi,Plantae,Magnoliophyta,Magnoliopsida,Sapindales,Anacardiaceae,Schinus,Raddi,accepted,Mexican pepper,en
22,22,Schinus terebinthifolius Raddi,Plantae,Magnoliophyta,Magnoliopsida,Sapindales,Anacardiaceae,Schinus,Raddi,accepted,baie rose,fr
22,22,Schinus terebinthifolius Raddi,Plantae,Magnoliophyta,Magnoliopsida,Sapindales,Anacardiaceae,Schinus,Raddi,accepted,encent,fr
22,22,Schinus terebinthifolius Raddi,Plantae,Magnoliophyta,Magnoliopsida,Sapindales,Anacardiaceae,Schinus,Raddi,accepted,poivre du Br sil,fr
22,22,Schinus terebinthifolius Raddi,Plantae,Magnoliophyta,Magnoliopsida,Sapindales,Anacardiaceae,Schinus,Raddi,accepted,poivre marron,fr
22,22,Schinus terebinthifolius Raddi,Plantae,Magnoliophyta,Magnoliopsida,Sapindales,Anacardiaceae,Schinus,Raddi,accepted,poivrier d'Am rique,fr
22,22,Schinus terebinthifolius Raddi,Plantae,Magnoliophyta,Magnoliopsida,Sapindales,Anacardiaceae,Schinus,Raddi,accepted,copal,es
22,22,Schinus terebinthifolius Raddi,Plantae,Magnoliophyta,Magnoliopsida,Sapindales,Anacardiaceae,Schinus,Raddi,accepted,naniohilo,Hawaiian
22,22,Schinus terebinthifolius Raddi,Plantae,Magnoliophyta,Magnoliopsida,Sapindales,Anacardiaceae,Schinus,Raddi,accepted,wilelaiki,Hawaiian
23,23,Leucaena leucocephala (Lam.) De wit,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Leucaena,(Lam.) De wit,accepted,tangantangan,ch
23,23,Leucaena leucocephala (Lam.) De wit,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Leucaena,(Lam.) De wit,accepted,tangan-tangan,ch
23,23,Leucaena leucocephala (Lam.) De wit,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Leucaena,(Lam.) De wit,accepted,tuhngantuhngan,en
23,23,Leucaena leucocephala (Lam.) De wit,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Leucaena,(Lam.) De wit,accepted,rohbohtin,en
23,23,Leucaena leucocephala (Lam.) De wit,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Leucaena,(Lam.) De wit,accepted,lopa samoa,en
23,23,Leucaena leucocephala (Lam.) De wit,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Leucaena,(Lam.) De wit,accepted,fua pepe,sm
23,23,Leucaena leucocephala (Lam.) De wit,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Leucaena,(Lam.) De wit,accepted,lusina,sm
23,23,Leucaena leucocephala (Lam.) De wit,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Leucaena,(Lam.) De wit,accepted,nito,en
23,23,Leucaena leucocephala (Lam.) De wit,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Leucaena,(Lam.) De wit,accepted,siale mohemohe,to
23,23,Leucaena leucocephala (Lam.) De wit,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Leucaena,(Lam.) De wit,accepted,vaivai,fj
23,23,Leucaena leucocephala (Lam.) De wit,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Leucaena,(Lam.) De wit,accepted,vaivai ni vavalangi,fj
23,23,Leucaena leucocephala (Lam.) De wit,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Leucaena,(Lam.) De wit,accepted,vaivai dina,fj
23,23,Leucaena leucocephala (Lam.) De wit,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Leucaena,(Lam.) De wit,accepted,balori,fj
23,23,Leucaena leucocephala (Lam.) De wit,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Leucaena,(Lam.) De wit,accepted,cassis,en
23,23,Leucaena leucocephala (Lam.) De wit,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Leucaena,(Lam.) De wit,accepted,leucaena,en
23,23,Leucaena leucocephala (Lam.) De wit,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Leucaena,(Lam.) De wit,accepted,horse/wild tamarind,en
23,23,Leucaena leucocephala (Lam.) De wit,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Leucaena,(Lam.) De wit,accepted,lead tree,en
23,23,Leucaena leucocephala (Lam.) De wit,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Leucaena,(Lam.) De wit,accepted,faux-acacia,fr
23,23,Leucaena leucocephala (Lam.) De wit,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Leucaena,(Lam.) De wit,accepted,faux mimosa,fr
23,23,Leucaena leucocephala (Lam.) De wit,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Leucaena,(Lam.) De wit,accepted,guaje,es
23,23,Leucaena leucocephala (Lam.) De wit,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Leucaena,(Lam.) De wit,accepted,huaxin,es
23,23,Leucaena leucocephala (Lam.) De wit,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Leucaena,(Lam.) De wit,accepted,uaxim,es
23,23,Leucaena leucocephala (Lam.) De wit,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Leucaena,(Lam.) De wit,accepted,tamarindo silvestre,es
23,23,Leucaena leucocephala (Lam.) De wit,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Leucaena,(Lam.) De wit,accepted,graines de lin,fr
23,23,Leucaena leucocephala (Lam.) De wit,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Leucaena,(Lam.) De wit,accepted,jumbie bean,en
23,23,Leucaena leucocephala (Lam.) De wit,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Leucaena,(Lam.) De wit,accepted,koa-haole,en
23,23,Leucaena leucocephala (Lam.) De wit,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Leucaena,(Lam.) De wit,accepted,aroma blanca,en
23,23,Leucaena leucocephala (Lam.) De wit,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Leucaena,(Lam.) De wit,accepted,lamtoro,en
23,23,Leucaena leucocephala (Lam.) De wit,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Leucaena,(Lam.) De wit,accepted,ipil-ipil,en
23,23,Leucaena leucocephala (Lam.) De wit,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Leucaena,(Lam.) De wit,accepted,kanthum thect,en
23,23,Leucaena leucocephala (Lam.) De wit,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Leucaena,(Lam.) De wit,accepted,kan thin,en
23,23,Leucaena leucocephala (Lam.) De wit,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Leucaena,(Lam.) De wit,accepted,kra thin,en
23,23,Leucaena leucocephala (Lam.) De wit,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Leucaena,(Lam.) De wit,accepted,bo chet,en
23,23,Leucaena leucocephala (Lam.) De wit,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Leucaena,(Lam.) De wit,accepted,subabul,en
23,23,Leucaena leucocephala (Lam.) De wit,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Leucaena,(Lam.) De wit,accepted,kratin,en
23,23,Leucaena leucocephala (Lam.) De wit,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Leucaena,(Lam.) De wit,accepted,schemu,en
23,23,Leucaena leucocephala (Lam.) De wit,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Leucaena,(Lam.) De wit,accepted,false koa,en
23,23,Leucaena leucocephala (Lam.) De wit,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Leucaena,(Lam.) De wit,accepted,leucaena,en
23,23,Leucaena leucocephala (Lam.) De wit,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Leucaena,(Lam.) De wit,accepted,lino criollo,en
23,23,Leucaena leucocephala (Lam.) De wit,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Leucaena,(Lam.) De wit,accepted,zarcilla,en
23,23,Leucaena leucocephala (Lam.) De wit,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Leucaena,(Lam.) De wit,accepted,acacia palida,en
23,23,Leucaena leucocephala (Lam.) De wit,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Leucaena,(Lam.) De wit,accepted,wild tamarind,en
23,23,Leucaena leucocephala (Lam.) De wit,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Leucaena,(Lam.) De wit,accepted,wild mimosa,en
23,23,Leucaena leucocephala (Lam.) De wit,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Leucaena,(Lam.) De wit,accepted,ganitnityuwan tangantan,Yapese
23,23,Leucaena leucocephala (Lam.) De wit,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Leucaena,(Lam.) De wit,accepted,telentund,Palauan
23,23,Leucaena leucocephala (Lam.) De wit,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Leucaena,(Lam.) De wit,accepted,pepe,Niuean
23,23,Leucaena leucocephala (Lam.) De wit,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Leucaena,(Lam.) De wit,accepted,te kaitetua,I Kiribati
23,23,Leucaena leucocephala (Lam.) De wit,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Leucaena,(Lam.) De wit,accepted,guaslim,Campeche
23,23,Leucaena leucocephala (Lam.) De wit,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Leucaena,(Lam.) De wit,accepted,guaxin,Maya
23,23,Leucaena leucocephala (Lam.) De wit,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Leucaena,(Lam.) De wit,accepted,liliak,Totonaco
24,24,"Felis catus Linnaeus, 1758",Animalia,Chordata,Mammalia,Carnivora,Felidae,Felis,"Linnaeus, 1758",accepted,domestic cat,en
24,24,"Felis catus Linnaeus, 1758",Animalia,Chordata,Mammalia,Carnivora,Felidae,Felis,"Linnaeus, 1758",accepted,house cat,en
24,24,"Felis catus Linnaeus, 1758",Animalia,Chordata,Mammalia,Carnivora,Felidae,Felis,"Linnaeus, 1758",accepted,feral cat,en
24,24,"Felis catus Linnaeus, 1758",Animalia,Chordata,Mammalia,Carnivora,Felidae,Felis,"Linnaeus, 1758",accepted,poti,mi
24,24,"Felis catus Linnaeus, 1758",Animalia,Chordata,Mammalia,Carnivora,Felidae,Felis,"Linnaeus, 1758",accepted,Hauskatze,de
24,24,"Felis catus Linnaeus, 1758",Animalia,Chordata,Mammalia,Carnivora,Felidae,Felis,"Linnaeus, 1758",accepted,cat,en
24,24,"Felis catus Linnaeus, 1758",Animalia,Chordata,Mammalia,Carnivora,Felidae,Felis,"Linnaeus, 1758",accepted,pusiniveikau,en
38,38,"Eriocheir sinensis (Milne-Edwards, 1854)",Animalia,Arthropoda,Malacostraca,Decapoda,Grapsidae,Eriocheir,"(Milne-Edwards, 1854)",accepted,Chinese mitten crab,en
38,38,"Eriocheir sinensis (Milne-Edwards, 1854)",Animalia,Arthropoda,Malacostraca,Decapoda,Grapsidae,Eriocheir,"(Milne-Edwards, 1854)",accepted,Chinese freshwater edible crab,en
38,38,"Eriocheir sinensis (Milne-Edwards, 1854)",Animalia,Arthropoda,Malacostraca,Decapoda,Grapsidae,Eriocheir,"(Milne-Edwards, 1854)",accepted,Chinese river crab,en
38,38,"Eriocheir sinensis (Milne-Edwards, 1854)",Animalia,Arthropoda,Malacostraca,Decapoda,Grapsidae,Eriocheir,"(Milne-Edwards, 1854)",accepted,crabe Chinois,fr
38,38,"Eriocheir sinensis (Milne-Edwards, 1854)",Animalia,Arthropoda,Malacostraca,Decapoda,Grapsidae,Eriocheir,"(Milne-Edwards, 1854)",accepted,Chineesche Wolhandkrab,nl
38,38,"Eriocheir sinensis (Milne-Edwards, 1854)",Animalia,Arthropoda,Malacostraca,Decapoda,Grapsidae,Eriocheir,"(Milne-Edwards, 1854)",accepted,Chinesische Wollhandkrabbe,de
38,38,"Eriocheir sinensis (Milne-Edwards, 1854)",Animalia,Arthropoda,Malacostraca,Decapoda,Grapsidae,Eriocheir,"(Milne-Edwards, 1854)",accepted,hiina villk pp-krabi,et
38,38,"Eriocheir sinensis (Milne-Edwards, 1854)",Animalia,Arthropoda,Malacostraca,Decapoda,Grapsidae,Eriocheir,"(Milne-Edwards, 1854)",accepted,Kinesisk ullh ndskrabbe,en
38,38,"Eriocheir sinensis (Milne-Edwards, 1854)",Animalia,Arthropoda,Malacostraca,Decapoda,Grapsidae,Eriocheir,"(Milne-Edwards, 1854)",accepted,Kinesisk ullhandskrabba,en
38,38,"Eriocheir sinensis (Milne-Edwards, 1854)",Animalia,Arthropoda,Malacostraca,Decapoda,Grapsidae,Eriocheir,"(Milne-Edwards, 1854)",accepted,villasaksirapu,fi
38,38,"Eriocheir sinensis (Milne-Edwards, 1854)",Animalia,Arthropoda,Malacostraca,Decapoda,Grapsidae,Eriocheir,"(Milne-Edwards, 1854)",accepted,krab welnistoszczypcy,pl
38,38,"Eriocheir sinensis (Milne-Edwards, 1854)",Animalia,Arthropoda,Malacostraca,Decapoda,Grapsidae,Eriocheir,"(Milne-Edwards, 1854)",accepted,Kinijos krabas,lt
38,38,"Eriocheir sinensis (Milne-Edwards, 1854)",Animalia,Arthropoda,Malacostraca,Decapoda,Grapsidae,Eriocheir,"(Milne-Edwards, 1854)",accepted,Kinas cimdinkrabis,lv
38,38,"Eriocheir sinensis (Milne-Edwards, 1854)",Animalia,Arthropoda,Malacostraca,Decapoda,Grapsidae,Eriocheir,"(Milne-Edwards, 1854)",accepted,Kitajskij mokhnatorukij krab,ru
38,38,"Eriocheir sinensis (Milne-Edwards, 1854)",Animalia,Arthropoda,Malacostraca,Decapoda,Grapsidae,Eriocheir,"(Milne-Edwards, 1854)",accepted,Shanghai crab,en
39,39,Plasmodium relictum (Grassi and Feletti 1891),Protista,Apicomplexa,Aconoidasida,Haemosporida,Plasmodiidae,Plasmodium,(Grassi and Feletti 1891),accepted,avian malaria,en
39,39,Plasmodium relictum (Grassi and Feletti 1891),Protista,Apicomplexa,Aconoidasida,Haemosporida,Plasmodiidae,Plasmodium,(Grassi and Feletti 1891),accepted,paludisme des oiseaux,fr
39,39,Plasmodium relictum (Grassi and Feletti 1891),Protista,Apicomplexa,Aconoidasida,Haemosporida,Plasmodiidae,Plasmodium,(Grassi and Feletti 1891),accepted,Vogelmalaria,de
40,40,Capra hircus Linnaeus 1758,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Capra,Linnaeus 1758,accepted,goat,en
40,40,Capra hircus Linnaeus 1758,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Capra,Linnaeus 1758,accepted,Hausziege,de
41,41,Mimosa pigra L.,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Mimosa,L.,accepted,giant trembling plant,en
41,41,Mimosa pigra L.,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Mimosa,L.,accepted,mimosa,en
41,41,Mimosa pigra L.,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Mimosa,L.,accepted,giant sensitive plant,en
41,41,Mimosa pigra L.,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Mimosa,L.,accepted,giant sensitive tree,en
41,41,Mimosa pigra L.,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Mimosa,L.,accepted,bashful plant,en
41,41,Mimosa pigra L.,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Mimosa,L.,accepted,catclaw mimosa,en
41,41,Mimosa pigra L.,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Mimosa,L.,accepted,columbi-da-lagoa,pt
41,41,Mimosa pigra L.,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Mimosa,L.,accepted,juquiri,pt
41,41,Mimosa pigra L.,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Mimosa,L.,accepted,juquiri grand,pt
